Code,Name,F-Score,Timing_Score,Combined_Score,Rating,Recommendation,Current_Price,Change_30D,Signals,ROA
042110,에스씨디,6,1.5,67.5,D (부진),매수 보류,1267,-5.59,"RSI 43.5 (중립 구간), 거래량 정상 (1.1배)",4.96
017940,E1,4,5.5,67.5,B (우수),매수 고려 ⭐⭐,83800,8.55,"단기 정배열 (5>20), RSI 67.7 (상승 모멘텀), MACD > Signal & 양전환 ⭐⭐",0.78
039340,한국경제TV,4,5.5,67.5,B (우수),매수 고려 ⭐⭐,5480,-0.72,"단기 정배열 (5>20), RSI 59.9 (중립 구간), MACD > Signal & 양전환 ⭐⭐",4.95
124500,아이티센글로벌,4,5.5,67.5,B (우수),매수 고려 ⭐⭐,22200,26.06,"20일선 > 60일선 (상승 추세), 이동평균 정배열 (5>20>60), RSI 63.0 (상승 모멘텀)",3.82
251970,펌텍코리아,5,3.5,67.5,C (보통),관망 ⭐,52000,-14.05,"RSI 40.7 (중립 구간), MACD > Signal & 양전환 ⭐⭐, 거래량 정상 (1.1배)",10.72
039420,케이엘넷,5,3.5,67.5,C (보통),관망 ⭐,2900,-4.45,"RSI 51.4 (중립 구간), MACD > Signal & 양전환 ⭐⭐, 볼린저 중심선 위",13.38
066130,하츠,5,3.5,67.5,C (보통),관망 ⭐,4465,-4.29,"RSI 49.3 (중립 구간), MACD > Signal & 양전환 ⭐⭐, 볼린저 중심선 위",5.63
278470,에이피알,5,3.5,67.5,C (보통),관망 ⭐,211000,-5.59,"20일선 > 60일선 (상승 추세), RSI 36.5 (과매도 탈출), 거래량 정상 (0.9배)",34.36
078930,GS,4,5.5,67.5,B (우수),매수 고려 ⭐⭐,60600,32.6,"20일선 > 60일선 (상승 추세), 이동평균 정배열 (5>20>60), MACD > Signal & 양전환 ⭐⭐",2.64
039440,에스티아이,5,3.5,67.5,C (보통),관망 ⭐,23550,1.07,"20일선 > 60일선 (상승 추세), RSI 55.9 (중립 구간), MACD 0선 위 (상승 추세)",7.13
130500,GH신소재,5,3.5,67.5,C (보통),관망 ⭐,2535,-2.12,"RSI 48.6 (중립 구간), MACD > Signal & 양전환 ⭐⭐, 볼린저 중심선 위",3.23
060540,에스에이티,5,3.5,67.5,C (보통),관망 ⭐,1250,-5.09,"RSI 49.5 (중립 구간), MACD > Signal & 양전환 ⭐⭐, 볼린저 중심선 위",1.27
043710,서울리거,5,3.5,67.5,C (보통),관망 ⭐,905,-0.22,"RSI 51.0 (중립 구간), MACD > Signal & 양전환 ⭐⭐, 볼린저 중심선 위",10.76
016590,신대양제지,4,5.5,67.5,B (우수),매수 고려 ⭐⭐,14120,29.9,"20일선 > 60일선 (상승 추세), 이동평균 정배열 (5>20>60), RSI 66.9 (상승 모멘텀)",3.8
138490,코오롱ENP,4,5.5,67.5,B (우수),매수 고려 ⭐⭐,8910,28.2,"20일선 > 60일선 (상승 추세), 이동평균 정배열 (5>20>60), MACD > Signal & 양전환 ⭐⭐",8.12
034220,LG디스플레이,5,3.5,67.5,C (보통),관망 ⭐,13600,-4.9,"20일선 > 60일선 (상승 추세), RSI 46.2 (중립 구간), MACD 0선 위 (상승 추세)",2.83
456040,OCI,5,3.5,67.5,C (보통),관망 ⭐,62200,10.28,"20일선 > 60일선 (상승 추세), RSI 59.1 (중립 구간), MACD 0선 위 (상승 추세)",3.93
080520,오디텍,5,3.5,67.5,C (보통),관망 ⭐,3065,-5.69,"RSI 47.7 (중립 구간), MACD > Signal & 양전환 ⭐⭐, 거래량 정상 (0.9배)",4.01
458870,씨어스테크놀로지,4,5.5,67.5,B (우수),매수 고려 ⭐⭐,98100,63.77,"20일선 > 60일선 (상승 추세), 이동평균 정배열 (5>20>60), MACD > Signal & 양전환 ⭐⭐",23.0
003480,한진중공업홀딩스,5,3.5,67.5,C (보통),관망 ⭐,4945,-3.61,"RSI 49.5 (중립 구간), MACD > Signal & 양전환 ⭐⭐, 볼린저 중심선 위",3.29
047920,HLB제약,4,5.5,67.5,B (우수),매수 고려 ⭐⭐,17160,20.76,"20일선 > 60일선 (상승 추세), 이동평균 정배열 (5>20>60), RSI 63.0 (상승 모멘텀)",1.27
286940,롯데이노베이트,6,1.5,67.5,D (부진),매수 보류,20300,-8.56,"RSI 43.1 (중립 구간), 거래량 정상 (1.0배)",1.71
004020,현대제철,6,1.5,67.5,D (부진),매수 보류,32300,-10.15,"RSI 45.8 (중립 구간), 거래량 정상 (1.3배)",0.23
107640,한중엔시에스,4,5.5,67.5,B (우수),매수 고려 ⭐⭐,52900,50.5,"20일선 > 60일선 (상승 추세), 이동평균 정배열 (5>20>60), RSI 61.1 (상승 모멘텀)",4.68
003920,남양유업,6,1.5,67.5,D (부진),매수 보류,51700,-7.35,"RSI 39.6 (과매도 탈출), 거래량 정상 (1.2배)",0.04
475430,키스트론,6,1.5,67.5,D (부진),매수 보류,4550,-7.71,"RSI 41.3 (중립 구간), 거래량 정상 (0.8배)",4.89
008250,이건산업,5,3.5,67.5,C (보통),관망 ⭐,4730,-1.05,"RSI 51.6 (중립 구간), MACD > Signal & 양전환 ⭐⭐, 볼린저 중심선 위",-0.43
460850,동국씨엠,5,3.5,67.5,C (보통),관망 ⭐,5360,-1.83,"RSI 51.8 (중립 구간), MACD > Signal & 양전환 ⭐⭐, 볼린저 중심선 위",3.48
102260,동성케미컬,5,3.5,67.5,C (보통),관망 ⭐,4075,-2.74,"RSI 49.8 (중립 구간), MACD > Signal & 양전환 ⭐⭐, 볼린저 중심선 위",7.27
017390,서울가스,4,5.5,67.5,B (우수),매수 고려 ⭐⭐,68400,11.04,"20일선 > 60일선 (상승 추세), 이동평균 정배열 (5>20>60), MACD > Signal & 양전환 ⭐⭐",1.94
015860,일진홀딩스,4,5.5,67.5,B (우수),매수 고려 ⭐⭐,8050,49.63,"20일선 > 60일선 (상승 추세), 이동평균 정배열 (5>20>60), MACD > Signal & 양전환 ⭐⭐",2.56
059100,아이컴포넌트,6,1.5,67.5,D (부진),매수 보류,4730,-12.24,"RSI 38.3 (과매도 탈출), 거래량 정상 (1.5배)",5.68
086980,쇼박스,6,1.5,67.5,D (부진),매수 보류,2405,-11.25,"RSI 35.9 (과매도 탈출), 거래량 정상 (0.8배)",17.79
083650,비에이치아이,6,1.5,67.5,D (부진),매수 보류,41900,-10.37,"RSI 35.5 (과매도 탈출), 볼린저 하단 근처",8.99
006340,대원전선,4,5.5,67.5,B (우수),매수 고려 ⭐⭐,3955,32.05,"20일선 > 60일선 (상승 추세), 이동평균 정배열 (5>20>60), RSI 64.5 (상승 모멘텀)",3.0
105630,한세실업,4,5.5,67.5,B (우수),매수 고려 ⭐⭐,11950,9.43,"20일선 > 60일선 (상승 추세), 이동평균 정배열 (5>20>60), MACD > Signal & 양전환 ⭐⭐",2.93
024800,유성티엔에스,5,3.5,67.5,C (보통),관망 ⭐,2350,-3.69,"RSI 50.4 (중립 구간), MACD > Signal & 양전환 ⭐⭐, 볼린저 중심선 위",11.56
028100,동아지질,5,3.5,67.5,C (보통),관망 ⭐,15400,1.72,"RSI 57.7 (중립 구간), MACD > Signal & 양전환 ⭐⭐, 볼린저 중심선 위",2.85
079550,LIG넥스원,6,1.5,67.5,D (부진),매수 보류,403500,-18.32,"RSI 33.7 (과매도 탈출), 볼린저 하단 근처",4.23
024900,디와이덕양,5,3.5,67.5,C (보통),관망 ⭐,2325,4.49,"골든크로스 발생 (최근 5일 이내) ⭐, RSI 53.8 (중립 구간), 볼린저 중심선 위",2.99
003300,한일홀딩스,5,3.5,67.5,C (보통),관망 ⭐,16700,2.27,"RSI 51.8 (중립 구간), MACD > Signal & 양전환 ⭐⭐, 볼린저 중심선 위",5.35
014440,영보화학,5,3.5,67.5,C (보통),관망 ⭐,4490,2.05,"20일선 > 60일선 (상승 추세), RSI 57.3 (중립 구간), MACD 0선 위 (상승 추세)",11.15
019660,글로본,5,3.5,67.5,C (보통),관망 ⭐,2875,-0.17,"20일선 > 60일선 (상승 추세), 이동평균 정배열 (5>20>60), RSI 49.1 (중립 구간)",4.48
475430,키스트론,6,1.5,67.5,D (부진),매수 보류,4550,-7.71,"RSI 41.3 (중립 구간), 거래량 정상 (0.8배)",4.89
006060,화승인더,5,3.5,67.5,C (보통),관망 ⭐,3970,1.66,"RSI 51.4 (중립 구간), MACD > Signal & 양전환 ⭐⭐, 볼린저 중심선 위",2.56
394800,쓰리빌리언,4,5.5,67.5,B (우수),매수 고려 ⭐⭐,10140,27.07,"20일선 > 60일선 (상승 추세), 이동평균 정배열 (5>20>60), RSI 68.4 (상승 모멘텀)",-21.85
307180,아이엘,4,5.5,67.5,B (우수),매수 고려 ⭐⭐,2825,10.78,"20일선 > 60일선 (상승 추세), 이동평균 정배열 (5>20>60), RSI 59.7 (중립 구간)",0.65
294140,레몬,4,5.5,67.5,B (우수),매수 고려 ⭐⭐,8110,29.35,"20일선 > 60일선 (상승 추세), 이동평균 정배열 (5>20>60), RSI 68.6 (상승 모멘텀)",-23.38
050120,ES큐브,4,5.5,67.5,B (우수),매수 고려 ⭐⭐,3095,5.45,"20일선 > 60일선 (상승 추세), 이동평균 정배열 (5>20>60), RSI 61.2 (상승 모멘텀)",1.0
019170,신풍제약,4,5.5,67.5,B (우수),매수 고려 ⭐⭐,14470,9.04,"20일선 > 60일선 (상승 추세), 이동평균 정배열 (5>20>60), RSI 56.6 (중립 구간)",-4.5
338840,와이바이오로직스,4,5.5,67.5,B (우수),매수 고려 ⭐⭐,25200,81.03,"20일선 > 60일선 (상승 추세), 이동평균 정배열 (5>20>60), MACD > Signal & 양전환 ⭐⭐",-29.49
302550,리메드,6,1.0,65.0,D (부진),매수 보류,3240,-10.5,RSI 45.7 (중립 구간),12.52
067770,세진티에스,6,1.0,65.0,D (부진),매수 보류,2245,-1.1,RSI 41.7 (중립 구간),6.37
052710,아모텍,6,1.0,65.0,D (부진),매수 보류,9530,-30.69,RSI 35.2 (과매도 탈출),4.16
333620,엔시스,6,1.0,65.0,D (부진),매수 보류,6700,-4.69,RSI 42.6 (중립 구간),10.18
010470,오리콤,6,1.0,65.0,D (부진),매수 보류,5840,-4.89,RSI 45.3 (중립 구간),4.4
109080,옵티시스,6,1.0,65.0,D (부진),매수 보류,9030,-1.31,RSI 47.0 (중립 구간),7.81
296640,이노룰스,5,3.0,65.0,C (보통),관망 ⭐,5890,-6.36,"RSI 43.1 (중립 구간), MACD > Signal & 양전환 ⭐⭐",6.6
222110,팬젠,5,3.0,65.0,C (보통),관망 ⭐,5980,-1.64,"RSI 49.3 (중립 구간), MACD > Signal & 양전환 ⭐⭐",2.95
003120,일성아이에스,4,5.0,65.0,B (우수),매수 고려 ⭐⭐,23750,0.64,"RSI 52.5 (중립 구간), MACD > Signal & 양전환 ⭐⭐, 거래량 급증 (2.0배) ⭐",3.3
396470,워트,5,3.0,65.0,C (보통),관망 ⭐,7880,-2.84,"RSI 52.1 (중립 구간), 거래량 급증 (4.3배) ⭐, 볼린저 중심선 위",5.21
104830,원익머트리얼즈,5,3.0,65.0,C (보통),관망 ⭐,33550,3.71,"20일선 > 60일선 (상승 추세), RSI 55.3 (중립 구간), MACD 0선 위 (상승 추세)",6.63
083470,이엠앤아이,6,1.0,65.0,D (부진),매수 보류,948,-7.15,RSI 46.5 (중립 구간),6.36
037440,희림,5,3.0,65.0,C (보통),관망 ⭐,4210,-3.11,"RSI 47.3 (중립 구간), MACD > Signal & 양전환 ⭐⭐",6.43
215090,솔디펜스,5,3.0,65.0,C (보통),관망 ⭐,3000,-18.81,"RSI 41.1 (중립 구간), MACD > Signal & 양전환 ⭐⭐",22.87
332290,누보,6,1.0,65.0,D (부진),매수 보류,1146,-10.96,RSI 41.7 (중립 구간),3.81
042420,네오위즈홀딩스,4,5.0,65.0,B (우수),매수 고려 ⭐⭐,26700,9.43,"단기 정배열 (5>20), RSI 64.1 (상승 모멘텀), MACD > Signal & 양전환 ⭐⭐",-2.38
016710,대성홀딩스,4,5.0,65.0,B (우수),매수 고려 ⭐⭐,8750,3.18,"단기 정배열 (5>20), RSI 60.1 (상승 모멘텀), MACD > Signal & 양전환 ⭐⭐",3.54
226320,잇츠한불,6,1.0,65.0,D (부진),매수 보류,11440,-7.59,RSI 44.0 (중립 구간),5.76
002800,신신제약,5,3.0,65.0,C (보통),관망 ⭐,5240,-7.91,"RSI 44.7 (중립 구간), MACD > Signal & 양전환 ⭐⭐",3.71
025860,남해화학,6,1.0,65.0,D (부진),매수 보류,6580,-3.8,RSI 47.4 (중립 구간),2.78
083550,케이엠,4,5.0,65.0,B (우수),매수 고려 ⭐⭐,3520,8.31,"20일선 > 60일선 (상승 추세), 이동평균 정배열 (5>20>60), MACD > Signal & 양전환 ⭐⭐",-1.35
082740,한화엔진,5,3.0,65.0,C (보통),관망 ⭐,42250,-3.21,"20일선 > 60일선 (상승 추세), RSI 38.8 (과매도 탈출), 볼린저 하단 반등 ⭐",5.6
237820,플레이디,6,1.0,65.0,D (부진),매수 보류,4740,-10.57,RSI 43.4 (중립 구간),3.19
101680,한국정밀기계,6,1.0,65.0,D (부진),매수 보류,2190,-9.88,RSI 39.5 (과매도 탈출),2.07
075130,플랜티넷,5,3.0,65.0,C (보통),관망 ⭐,2550,-9.73,"RSI 40.9 (중립 구간), MACD > Signal & 양전환 ⭐⭐",3.32
347740,피엔케이피부임상연구센타,5,3.0,65.0,C (보통),관망 ⭐,2650,-6.03,"RSI 44.9 (중립 구간), MACD > Signal & 양전환 ⭐⭐",6.95
067310,하나마이크론,5,3.0,65.0,C (보통),관망 ⭐,25300,17.95,"20일선 > 60일선 (상승 추세), RSI 49.1 (중립 구간), MACD 0선 위 (상승 추세)",2.45
099390,브레인즈컴퍼니,5,3.0,65.0,C (보통),관망 ⭐,5190,-8.95,"RSI 43.5 (중립 구간), MACD > Signal & 양전환 ⭐⭐",8.24
007690,국도화학,5,3.0,65.0,C (보통),관망 ⭐,33350,-7.1,"RSI 48.3 (중립 구간), MACD > Signal & 양전환 ⭐⭐",1.92
014820,동원시스템즈,6,1.0,65.0,D (부진),매수 보류,28050,0.72,RSI 47.4 (중립 구간),4.67
018500,동원금속,6,1.0,65.0,D (부진),매수 보류,1307,-0.23,RSI 43.3 (중립 구간),4.11
214420,토니모리,6,1.0,65.0,D (부진),매수 보류,8820,-17.26,RSI 39.5 (과매도 탈출),7.87
071200,인피니트헬스케어,5,3.0,65.0,C (보통),관망 ⭐,5860,-4.09,"RSI 37.8 (과매도 탈출), MACD > Signal & 양전환 ⭐⭐",19.19
012170,아센디오,5,3.0,65.0,C (보통),관망 ⭐,1900,-6.63,"RSI 40.6 (중립 구간), MACD > Signal & 양전환 ⭐⭐",-33.48
462980,아이지넷,5,3.0,65.0,C (보통),관망 ⭐,1926,-16.08,"RSI 30.5 (과매도 탈출), MACD > Signal & 양전환 ⭐⭐",1.05
123330,제닉,5,3.0,65.0,C (보통),관망 ⭐,20150,-23.09,"RSI 39.5 (과매도 탈출), MACD > Signal & 양전환 ⭐⭐",19.9
224110,에이텍모빌리티,5,3.0,65.0,C (보통),관망 ⭐,9960,-9.45,"RSI 46.3 (중립 구간), MACD > Signal & 양전환 ⭐⭐",13.34
289010,아이스크림에듀,5,3.0,65.0,C (보통),관망 ⭐,1915,8.01,"20일선 > 60일선 (상승 추세), RSI 55.2 (중립 구간), MACD 0선 위 (상승 추세)",-8.02
003670,포스코퓨처엠,5,3.0,65.0,C (보통),관망 ⭐,215000,47.36,"20일선 > 60일선 (상승 추세), RSI 61.5 (상승 모멘텀), MACD 0선 위 (상승 추세)",0.43
014570,고려제약,4,5.0,65.0,B (우수),매수 고려 ⭐⭐,4355,-4.18,"RSI 54.3 (중립 구간), MACD > Signal & 양전환 ⭐⭐, 거래량 급증 (2.4배) ⭐",3.37
187220,디티앤씨,5,3.0,65.0,C (보통),관망 ⭐,2720,-6.21,"RSI 46.7 (중립 구간), MACD > Signal & 양전환 ⭐⭐",1.18
054410,케이피티유,5,3.0,65.0,C (보통),관망 ⭐,3495,2.95,"골든크로스 발생 (최근 5일 이내) ⭐, RSI 50.8 (중립 구간)",3.47
048910,대원미디어,5,3.0,65.0,C (보통),관망 ⭐,8190,-8.18,"RSI 43.5 (중립 구간), MACD > Signal & 양전환 ⭐⭐",3.9
357580,아모센스,6,1.0,65.0,D (부진),매수 보류,7670,-15.71,RSI 43.1 (중립 구간),1.37
004830,덕성,6,1.0,65.0,D (부진),매수 보류,4975,-7.36,RSI 38.2 (과매도 탈출),4.99
012610,경인양행,6,1.0,65.0,D (부진),매수 보류,2910,-2.35,RSI 45.1 (중립 구간),2.97
290740,액트로,4,5.0,65.0,B (우수),매수 고려 ⭐⭐,5450,2.06,"RSI 62.8 (상승 모멘텀), MACD > Signal & 양전환 ⭐⭐, 거래량 급증 (7.6배) ⭐",1.32
007770,한일화학,6,1.0,65.0,D (부진),매수 보류,8450,-5.48,RSI 41.1 (중립 구간),2.85
049520,유아이엘,6,1.0,65.0,D (부진),매수 보류,3045,-7.16,RSI 41.7 (중립 구간),10.61
263860,지니언스,6,1.0,65.0,D (부진),매수 보류,20900,-19.77,RSI 45.0 (중립 구간),15.73
060250,NHN KCP,5,3.0,65.0,C (보통),관망 ⭐,16600,-10.66,"20일선 > 60일선 (상승 추세), RSI 54.8 (중립 구간), 거래량 정상 (1.3배)",7.28
311390,네오크레마,5,3.0,65.0,C (보통),관망 ⭐,7220,-25.64,"RSI 40.0 (중립 구간), MACD > Signal & 양전환 ⭐⭐",3.58
079170,한창산업,6,1.0,65.0,D (부진),매수 보류,7080,-4.07,RSI 43.9 (중립 구간),7.83
294870,HDC현대산업개발,5,3.0,65.0,C (보통),관망 ⭐,19040,-6.67,"RSI 43.3 (중립 구간), MACD > Signal & 양전환 ⭐⭐",2.97
002380,KCC,5,3.0,65.0,C (보통),관망 ⭐,430000,18.46,"20일선 > 60일선 (상승 추세), RSI 55.0 (중립 구간), MACD 0선 위 (상승 추세)",7.34
131760,파인텍,6,1.0,65.0,D (부진),매수 보류,844,-9.44,RSI 45.4 (중립 구간),3.38
462310,뉴키즈온,6,1.0,65.0,D (부진),매수 보류,6390,-6.17,RSI 39.1 (과매도 탈출),4.8
297090,씨에스베어링,6,1.0,65.0,D (부진),매수 보류,6600,-3.79,RSI 46.1 (중립 구간),5.8
007070,GS리테일,4,5.0,65.0,B (우수),매수 고려 ⭐⭐,21550,29.51,"20일선 > 60일선 (상승 추세), 이동평균 정배열 (5>20>60), MACD > Signal & 양전환 ⭐⭐",1.76
236200,슈프리마,4,5.0,65.0,B (우수),매수 고려 ⭐⭐,34600,-1.14,"단기 정배열 (5>20), RSI 60.1 (상승 모멘텀), MACD > Signal & 양전환 ⭐⭐",8.69
003680,한성기업,6,1.0,65.0,D (부진),매수 보류,5200,-5.11,RSI 44.9 (중립 구간),1.14
238120,얼라인드,4,5.0,65.0,B (우수),매수 고려 ⭐⭐,3500,4.79,"RSI 64.4 (상승 모멘텀), MACD > Signal & 양전환 ⭐⭐, 거래량 급증 (5.9배) ⭐",9.26
011210,현대위아,5,3.0,65.0,C (보통),관망 ⭐,56900,14.83,"20일선 > 60일선 (상승 추세), RSI 58.1 (중립 구간), MACD 0선 위 (상승 추세)",2.18
004000,롯데정밀화학,5,3.0,65.0,C (보통),관망 ⭐,47000,-1.78,"20일선 > 60일선 (상승 추세), RSI 53.4 (중립 구간), 거래량 정상 (1.3배)",3.91
112610,씨에스윈드,5,3.0,65.0,C (보통),관망 ⭐,44200,1.26,"20일선 > 60일선 (상승 추세), RSI 51.1 (중립 구간), MACD 0선 위 (상승 추세)",5.13
047080,한빛소프트,6,1.0,65.0,D (부진),매수 보류,1191,-9.5,RSI 35.7 (과매도 탈출),4.57
094480,갤럭시아머니트리,4,5.0,65.0,B (우수),매수 고려 ⭐⭐,10440,-4.31,"RSI 57.8 (중립 구간), MACD > Signal & 양전환 ⭐⭐, 거래량 급증 (8.4배) ⭐",0.16
357580,아모센스,6,1.0,65.0,D (부진),매수 보류,7670,-15.71,RSI 43.1 (중립 구간),1.37
050760,에스폴리텍,6,1.0,65.0,D (부진),매수 보류,1415,-14.4,RSI 32.9 (과매도 탈출),4.48
194700,노바렉스,5,3.0,65.0,C (보통),관망 ⭐,16550,-19.66,"RSI 38.1 (과매도 탈출), MACD > Signal & 양전환 ⭐⭐",10.09
204020,그리티,5,3.0,65.0,C (보통),관망 ⭐,2160,-8.09,"RSI 39.0 (과매도 탈출), MACD > Signal & 양전환 ⭐⭐",9.43
089030,테크윙,5,3.0,65.0,C (보통),관망 ⭐,57900,-1.86,"20일선 > 60일선 (상승 추세), RSI 44.1 (중립 구간), MACD 0선 위 (상승 추세)",5.74
063570,NICE인프라,5,3.0,65.0,C (보통),관망 ⭐,4165,-4.25,"RSI 46.7 (중립 구간), MACD > Signal & 양전환 ⭐⭐",1.08
001810,무림SP,5,3.0,65.0,C (보통),관망 ⭐,1472,-8.29,"RSI 46.2 (중립 구간), MACD > Signal & 양전환 ⭐⭐",1.02
229000,젠큐릭스,4,5.0,65.0,B (우수),매수 고려 ⭐⭐,1610,4.89,"RSI 58.8 (중립 구간), MACD > Signal & 양전환 ⭐⭐, 거래량 급증 (3.5배) ⭐",-13.67
090080,평화산업,6,1.0,65.0,D (부진),매수 보류,956,-3.24,RSI 44.4 (중립 구간),1.63
094940,푸른기술,5,3.0,65.0,C (보통),관망 ⭐,8020,-2.67,"20일선 > 60일선 (상승 추세), RSI 43.0 (중립 구간), 볼린저 하단 반등 ⭐",4.21
001340,PKC,5,3.0,65.0,C (보통),관망 ⭐,6120,9.09,"20일선 > 60일선 (상승 추세), RSI 53.9 (중립 구간), MACD 0선 위 (상승 추세)",1.77
025880,케이씨피드,5,3.0,65.0,C (보통),관망 ⭐,2595,-5.98,"RSI 42.2 (중립 구간), MACD > Signal & 양전환 ⭐⭐",6.78
033310,엠투엔,5,3.0,65.0,C (보통),관망 ⭐,1857,-7.38,"RSI 42.8 (중립 구간), MACD > Signal & 양전환 ⭐⭐",1.93
332290,누보,6,1.0,65.0,D (부진),매수 보류,1146,-10.96,RSI 41.7 (중립 구간),3.81
462310,뉴키즈온,6,1.0,65.0,D (부진),매수 보류,6390,-6.17,RSI 39.1 (과매도 탈출),4.8
101680,한국정밀기계,6,1.0,65.0,D (부진),매수 보류,2190,-9.88,RSI 39.5 (과매도 탈출),2.07
333620,엔시스,6,1.0,65.0,D (부진),매수 보류,6700,-4.69,RSI 42.6 (중립 구간),10.18
114090,GKL,6,1.0,65.0,D (부진),매수 보류,13630,-14.71,거래량 증가 (1.8배),9.14
035250,강원랜드,4,5.0,65.0,B (우수),매수 고려 ⭐⭐,17630,-2.7,"단기 정배열 (5>20), RSI 57.1 (중립 구간), MACD > Signal & 양전환 ⭐⭐",6.29
299660,셀리드,4,5.0,65.0,B (우수),매수 고려 ⭐⭐,3535,-10.05,"RSI 50.0 (중립 구간), MACD > Signal & 양전환 ⭐⭐, 거래량 급증 (2.5배) ⭐",-16.16
000100,유한양행,5,3.0,65.0,C (보통),관망 ⭐,119800,1.53,"RSI 56.4 (중립 구간), 거래량 급증 (2.4배) ⭐, 볼린저 중심선 위",4.14
080420,모다이노칩,6,1.0,65.0,D (부진),매수 보류,1670,-20.1,거래량 증가 (1.8배),1.31
030190,NICE평가정보,5,3.0,65.0,C (보통),관망 ⭐,16070,19.04,"단기 정배열 (5>20), MACD > Signal & 양전환 ⭐⭐, 볼린저 중심선 위",12.73
026910,광진실업,6,1.0,65.0,D (부진),매수 보류,2520,-9.68,RSI 35.9 (과매도 탈출),3.08
027410,BGF,4,5.0,65.0,B (우수),매수 고려 ⭐⭐,4050,3.45,"단기 정배열 (5>20), RSI 63.4 (상승 모멘텀), MACD > Signal & 양전환 ⭐⭐",4.12
095610,테스,5,3.0,65.0,C (보통),관망 ⭐,45200,3.08,"20일선 > 60일선 (상승 추세), RSI 53.2 (중립 구간), MACD 0선 위 (상승 추세)",13.84
010130,고려아연,5,3.0,65.0,C (보통),관망 ⭐,1114000,18.13,"20일선 > 60일선 (상승 추세), RSI 56.3 (중립 구간), 거래량 정상 (1.2배)",4.92
170920,엘티씨,5,2.5,62.5,D (부진),매수 보류,18580,-8.02,"20일선 > 60일선 (상승 추세), RSI 46.6 (중립 구간), MACD 0선 위 (상승 추세)",4.42
001080,만호제강,4,4.5,62.5,C (보통),관망 ⭐,47400,20.92,"20일선 > 60일선 (상승 추세), RSI 51.5 (중립 구간), MACD 0선 위 (상승 추세)",-1.66
258610,케일럼,6,0.5,62.5,D (부진),매수 보류,1548,-15.41,볼린저 하단 근처,6.34
001070,대한방직,4,4.5,62.5,C (보통),관망 ⭐,6370,-0.62,"단기 정배열 (5>20), RSI 53.4 (중립 구간), MACD > Signal & 양전환 ⭐⭐",0.59
005090,SGC에너지,4,4.5,62.5,C (보통),관망 ⭐,23150,0.43,"단기 정배열 (5>20), RSI 54.6 (중립 구간), MACD > Signal & 양전환 ⭐⭐",1.04
005720,넥센,4,4.5,62.5,C (보통),관망 ⭐,5890,0.34,"단기 정배열 (5>20), RSI 61.0 (상승 모멘텀), MACD > Signal & 양전환 ⭐⭐",2.92
003200,일신방직,4,4.5,62.5,C (보통),관망 ⭐,11900,16.55,"20일선 > 60일선 (상승 추세), 이동평균 정배열 (5>20>60), RSI 60.2 (상승 모멘텀)",2.6
126560,현대퓨처넷,4,4.5,62.5,C (보통),관망 ⭐,3260,-1.81,"단기 정배열 (5>20), RSI 55.7 (중립 구간), MACD > Signal & 양전환 ⭐⭐",1.27
092460,한라IMS,5,2.5,62.5,D (부진),매수 보류,16180,7.58,"20일선 > 60일선 (상승 추세), RSI 49.4 (중립 구간), MACD 0선 위 (상승 추세)",8.78
298830,슈어소프트테크,5,2.5,62.5,D (부진),매수 보류,4840,1.47,"20일선 > 60일선 (상승 추세), RSI 46.6 (중립 구간), MACD 0선 위 (상승 추세)",6.22
368770,파이버프로,5,2.5,62.5,D (부진),매수 보류,5390,-13.06,"RSI 36.2 (과매도 탈출), 거래량 정상 (0.8배), 볼린저 하단 반등 ⭐",14.43
476060,온코닉테라퓨틱스,5,2.5,62.5,D (부진),매수 보류,13680,3.64,"20일선 > 60일선 (상승 추세), RSI 39.7 (과매도 탈출), 거래량 정상 (1.3배)",15.47
208860,엔지스테크널러지,5,2.5,62.5,D (부진),매수 보류,1468,-16.73,"RSI 33.9 (과매도 탈출), 거래량 급증 (9.9배) ⭐",5.41
009320,아진전자부품,5,2.5,62.5,D (부진),매수 보류,996,-2.83,"RSI 39.8 (과매도 탈출), 거래량 급증 (2.7배) ⭐",0.88
123690,한국화장품,5,2.5,62.5,D (부진),매수 보류,10440,-4.74,"20일선 > 60일선 (상승 추세), RSI 49.6 (중립 구간), MACD 0선 위 (상승 추세)",8.29
047050,포스코인터내셔널,5,2.5,62.5,D (부진),매수 보류,54300,7.31,"20일선 > 60일선 (상승 추세), RSI 53.8 (중립 구간), MACD 0선 위 (상승 추세)",3.69
439260,대한조선,5,2.5,62.5,D (부진),매수 보류,63000,-21.45,"RSI 33.8 (과매도 탈출), 거래량 급증 (3.7배) ⭐",19.11
001770,SHD,5,2.5,62.5,D (부진),매수 보류,17190,-4.5,"20일선 > 60일선 (상승 추세), RSI 37.4 (과매도 탈출), 거래량 정상 (1.1배)",3.54
214180,헥토이노베이션,4,4.5,62.5,C (보통),관망 ⭐,17050,-3.23,"단기 정배열 (5>20), RSI 56.9 (중립 구간), MACD > Signal & 양전환 ⭐⭐",5.92
403550,쏘카,5,2.5,62.5,D (부진),매수 보류,11350,-8.39,"RSI 38.8 (과매도 탈출), 거래량 급증 (2.1배) ⭐",0.04
